SUB,R2-ET,NSE-ET,PBIAS-ET,R2-LAI,NSE-LAI,PBIAS-LAI,R2-NPPC,NSE-NPPC,PBIAS-NPPC,LULC
5584,0.622315163,0.542462722,-4,0.838379757,0.781538954,18.8,0.858823403,0.850192371,3.2,CSRN
5585,0.822531142,0.794241441,18.2,0.873269036,0.846764253,16.5,0.770697088,0.724227332,29.4,FWSE
5586,0.786977026,0.667329758,-20.3,0.778757099,0.377870629,-42,0.705601061,0.686033068,15,SSYB
5587,0.762375889,0.704345766,-13.9,0.22238318,0.1338474,-20.1,0.78183482,0.362832595,58.6,URBN
5588,0.768534319,0.73794352,-7.7,0.879148388,0.868998613,0.2,0.837554395,0.807027327,0.8,CNRN
5589,0.726639974,0.722968132,3.8,0.775059499,0.739405547,22.7,0.679091152,0.650213695,-10.2,SNYB
5590,0.643135826,0.607452546,3.7,0.799562963,0.778894568,11.7,0.645619248,0.632513352,14.6,CNRN
5591,0.634811778,0.560297863,8.2,0.881344208,0.876579257,7.6,0.83140716,0.80621765,-2.7,CNRN
5592,0.749950939,0.743385847,-3.4,0.921187484,0.893339866,-10.9,0.43583971,0.396620388,-5.7,WSAK
5593,0.829250383,0.828205932,2.3,0.834850434,0.833553376,4.4,0.840156245,0.827026703,12.2,PNST
5594,0.612528991,0.529259734,14.2,0.763049822,0.749365951,0.5,0.716903218,0.688113822,-4.7,CNRN
5595,0.761231266,0.419223735,-32.7,0.38798943,-0.013670121,-55,0.819193008,0.635190955,-28.7,URBN
5596,0.799068884,0.737078401,19.3,0.810422353,0.554029784,15.4,0.837491244,-0.100345649,82.1,WNAK
5597,0.623436895,0.599488811,0.1,0.944280529,0.925275713,-7.1,0.867448631,0.692259648,-31.5,CNRN
5598,0.699081958,0.636789572,14.6,0.802983541,0.768792858,16.9,0.876285295,0.872768059,6.8,CNRN
5599,0.803574295,0.77999013,16.4,0.780568416,0.77927546,-2.6,0.798515405,0.793179182,8.8,ASEN
5600,0.857013991,0.837338736,1.3,0.925774977,0.801199788,-22.1,0.832718318,0.804477128,-5,PSST
5601,0.789382493,0.789137552,-1,0.892311841,0.877729211,-11.3,0.845135386,0.816672532,19.7,CSRN
5602,0.77176953,0.704559863,1.5,0.881791193,0.647346916,59.7,0.745915338,0.371341044,73.8,CSRN
5603,0.805640347,0.795811426,8.9,0.851660548,0.835715288,-11.9,0.816487282,0.810804161,7.4,CNRN
5604,0.82027746,0.784677586,20.5,0.774403453,0.762930508,2.6,0.767938663,0.764798021,5.5,ASEN
5605,0.839871462,0.835785926,4.5,0.670078302,0.65671652,-7.7,0.823332936,0.769592351,-12.9,PNST
5606,0.671876441,0.617379485,9.6,0.89716548,0.719422292,40.6,0.784610424,0.736916691,-13.8,SNYB
5607,0.833993198,0.757361311,25.6,0.923237859,0.923220354,0,0.824301417,0.808265674,17.5,ASEN
5608,0.64490985,0.542733756,18.6,0.703393635,0.698897504,5.9,0.701864262,0.688988812,3.3,CNRN
5609,0.717102797,0.627373441,9,0.721637931,0.677688251,33,0.612007506,0.59498237,14.5,CSRN
5610,0.593674938,0.551659025,5.1,0.827372178,0.814890851,-12.2,0.899613498,0.839929714,-17.9,CNRN
5611,0.711389642,0.696314574,3.6,0.853068819,0.852783031,2.2,0.917488453,0.907353087,13,CNRN
5612,0.88058345,0.826666489,-15.2,0.879722621,0.818213976,17.6,0.73683811,-0.576108358,128,ASWN
5613,0.775815528,0.725108738,-1.9,0.874349382,0.806870936,-18.5,0.818065803,0.811486963,6.2,WCAK
5614,0.856195359,0.830354918,16.3,0.92442047,0.906764416,3.3,0.863475695,0.841630823,19.9,WEEF
5615,0.787274711,0.742385648,22.9,0.937932419,0.834312328,34.4,0.808038509,0.033327315,88,MAPL
5616,0.665639504,0.555609851,17,0.87641911,0.87134252,-1,0.845972867,0.823852584,-6.7,CNRN
5617,0.660323053,0.147514771,33.6,0.842832116,0.826614496,-9,0.811073534,0.786885926,-7.2,PSST
5618,0.879840229,0.814031484,-15.6,0.687423301,0.4277069,29.6,0.776487588,0.642774497,38.6,WNAK
5619,0.745336932,0.71747392,15.3,0.811503573,0.232684478,26.3,0.852549376,-12.66461497,286.5,WNAK
5620,0.801306787,0.773657711,12.9,0.839091757,0.814548789,-13.8,0.828407157,0.803025174,-6.2,PNST
5621,0.659244462,0.578823649,2.1,0.873117623,0.838258205,24.2,0.747222101,0.733533716,17.7,CNRN
5622,0.600682527,-0.099894433,36.8,0.845716306,0.689201665,-30.7,0.87834824,0.817456127,-15.1,PSST
5623,0.796272678,0.786159722,-6.7,0.894912036,0.893239139,3.9,0.822851419,0.765296337,28.8,WCAK
5624,0.788440857,0.703453818,20,0.924176516,0.90997695,-6.8,0.793185311,0.730433795,-16,PSST
5625,0.842472088,0.831497844,-1.7,0.912767612,0.889655251,-10.7,0.817828476,0.779037178,22.6,CSRN
5626,0.666644708,-0.503431997,38.1,0.839542343,0.655235085,-25.2,0.721090077,0.620432156,-17.8,PSST
5627,0.897877191,0.873952718,13.2,0.863398544,0.798017076,-13.3,0.808952312,0.730281023,-11.5,PNST
5628,0.76915343,0.758684331,8,0.801561555,0.758537029,-17.5,0.81583585,0.737929065,-19.6,WNAK
5629,0.74419538,0.69580056,1.8,0.910921871,0.884071006,21.5,0.830411987,0.82022784,10.3,CNRN
5630,0.890370248,0.885155377,1.8,0.90932955,0.905806929,3.9,0.853787822,0.793841878,-7.9,FRWD
5631,0.800443266,0.499369136,29.2,0.742647199,0.538634848,63.1,0.765750088,0.184688258,93.2,CSRN
5632,0.909984146,0.880804845,-2.9,0.862798947,0.803870167,-22,0.859540241,0.738557287,-23.3,ASWN
5633,0.781360957,0.706906971,19.9,0.791701183,0.463730603,26.6,0.695862774,-0.55658757,112.9,WNAK
5634,0.811848689,0.803620449,-3.5,0.901621683,0.431310084,-41.1,0.727083806,0.672857791,-12.1,PSST
5635,0.747219315,0.708874617,-5.1,0.858414017,0.621837866,-30.8,0.718436265,0.639899177,27.9,WSAK
5636,0.804987894,0.796758078,6.4,0.523265833,0.46692419,-22.9,0.843251052,0.768218593,-19.5,PNST
5637,0.823327085,0.776065537,22.6,0.817859866,0.811050519,-7.6,0.795402728,0.734691915,-13.9,ASEN
5638,0.532217762,-0.328499978,36.4,0.799046828,0.653352046,-32.3,0.874582436,0.803717036,-19.1,PSST
5639,0.901200595,0.691909105,-28.3,0.843064391,-0.631591814,72.1,0.806231284,0.020054662,83.2,WNAK
5640,0.681383573,0.32443541,12.3,0.758103252,0.501463575,60.1,0.561292168,0.460604909,47.8,CSRN
5641,0.855559961,0.837957992,9.7,0.890758959,0.712226958,-27.6,0.854834917,0.826025117,-5.1,PSST
5642,0.66165715,0.630712585,-0.4,0.875062378,0.869036426,11.7,0.739842436,0.722936675,0.9,CNRN
5643,0.795167454,0.77117902,3.6,0.894616158,0.839244146,34.7,0.726007323,0.704294708,21.7,CSRN
5644,0.798724472,0.759916578,20.1,0.788570535,0.785477735,-6,0.802088204,0.796618657,6.8,ASEN
5645,0.857519823,0.83504283,15.7,0.917858566,0.913598861,3.4,0.822522326,0.818112488,7.2,WEEF
5646,0.800270938,0.759643483,19.9,0.781571939,0.735552305,-18.7,0.807635423,0.790429567,-1.6,ASEN
5647,0.637521298,0.443440868,5.4,0.850670687,0.724804037,30.7,0.850289694,0.840567092,9.3,CSRN
5648,0.565134072,0.518631227,0.8,0.921932843,0.914499204,-4,0.89696063,0.825935673,-15.7,CNRN
5649,0.836068122,0.818339371,-3.3,0.781369854,0.769151739,-12.6,0.889208712,0.801776118,-16,PNST
5650,0.804102332,0.803182971,1.6,0.871073159,0.846489572,-14.2,0.884794899,0.812262778,-11.1,PNST
5651,0.786446026,0.621431356,-21.9,0.264587105,-0.010042806,-49.9,0.734077729,0.669723565,-17.1,URBN
5652,0.639422054,-0.19799092,42.3,0.829565263,0.735000746,-23.5,0.842827671,0.812744554,-7.8,PSST
5653,0.545796658,0.462151632,4.8,0.771125724,0.770322756,3.9,0.716222182,0.666551337,-14.2,SNYB
5654,0.819056725,0.746667795,19.5,0.853932799,0.839894429,0.6,0.820371188,0.778186524,-9.1,PNST
5655,0.694023924,0.510678073,5.9,0.797449433,0.565321901,66.8,0.586768364,0.38533914,65.9,CSRN
5656,0.862756216,0.859867481,4.1,0.767759841,0.765807929,4.5,0.786453555,0.759152545,5.3,PNST
5657,0.85595554,0.846152922,8.7,0.842851575,0.643361753,23.1,0.78885908,0.685954735,36,PNST
5658,0.897862449,0.86808752,-10.9,0.946548743,0.757776261,37.3,0.840671936,0.281392727,75.3,ASEN
5659,0.828291075,0.785156373,20,0.882056817,0.86696012,-8.9,0.811219476,0.798463027,14.8,PNST
5660,0.834415156,0.820878205,-7.2,0.787415734,0.72057253,-20.3,0.834149412,0.764193643,-11.1,PNST
5661,0.829968279,0.492030414,-34.7,0.825117809,0.290123165,39.4,0.826352061,0.07596984,78.3,WCAK
5662,0.629127268,0.582257826,2.3,0.9179437,0.912529491,5.2,0.810355095,0.794382893,0.5,CNRN
5663,0.825929535,0.825596689,1.4,0.735721898,0.714818431,-11.4,0.860059058,0.830619159,22.3,CNRN
5664,0.81227691,0.705927359,27.4,0.939936114,0.928871929,-2.7,0.83485855,0.780355685,28.2,ASEN
5665,0.653110826,0.58641778,-2.6,0.829137663,0.791951249,25.7,0.773816143,0.754000924,20.5,CSRN
5666,0.822058211,0.79154794,4,0.843663839,0.69488731,-30.8,0.819039604,0.693888427,-23.3,ASEN
5667,0.875458369,0.869908443,5,0.635673741,0.602706847,19.1,0.723089549,0.704858139,8.2,PNST
5668,0.91816953,0.901842476,5.5,0.868465742,0.798941339,-16.7,0.85287039,0.842568032,9,PNST
5669,0.673496571,0.649472977,4.7,0.832483835,0.831722177,-0.2,0.911524219,0.896301652,-5.4,CNRN
5670,0.857617967,0.831185102,17,0.880378638,0.869853804,3.7,0.810106727,0.804795708,10.1,ASEN
5671,0.882922562,0.880940809,3.5,0.83030287,0.782098955,-19.4,0.84777692,0.798215607,-10.4,PNST
5672,0.833430729,0.815245807,-7.9,0.72488439,0.562138271,57,0.484279034,0.266695675,66.6,SSYB
5673,0.75980227,0.686656256,-10.5,0.786029098,0.49665361,-40.4,0.858072325,0.845824926,-2.4,WCAK
5674,0.806648061,0.788325007,15.2,0.917722273,0.917186576,-0.6,0.784395466,0.763546961,22.4,ASWN
5675,0.58915238,-0.175718472,40.6,0.456618335,-0.512925735,-55.8,0.745152067,0.519986338,31,COAK
5676,0.83018178,0.809935796,10.9,0.840384735,0.70467038,-29,0.796264358,0.653650605,-26.1,ASEN
5677,0.798515761,0.782249386,13.1,0.907060415,0.9055812,-3.4,0.788684024,0.764026323,23.8,ASWN
5678,0.778455809,0.761546566,-5.9,0.372488721,0.321025898,-19.5,0.685240245,-9.222436971,270.2,URBN
5679,0.848488885,0.829469233,6.9,0.775072844,0.765001863,-10.7,0.804408687,0.769141174,-11.2,ASEN
5680,0.852889217,0.832640739,9.3,0.60945416,0.5575446,16.2,0.767105856,0.671818095,36.3,PNST
5681,0.754603388,0.727795189,-3,0.922429519,0.91207644,15.2,0.802902892,0.788902708,5.6,CNRN
5682,0.777946302,0.773337279,4.2,0.909285379,0.887525166,4.3,0.814732862,0.796299943,16.1,CSRN
5683,0.585171981,0.403239576,3.1,0.792149466,0.690382399,16.9,0.770524369,0.762977729,10.7,CSRN
